time, vx, vy, vz, wx, wy, wz
0, 0, 0, 0, 0, 0, 0
0.0001, 1278.37, 0, -993.728, 0, -136.147, 0
0.0002, 2645.19, 0, -1914.57, 0, -268.782, 0
0.0003, 4266.02, 0, -2764.4, 0, -403.562, 0
0.0004, 6313.05, 0, -3507.45, 0, -546.286, 0
0.0005, 8813.62, 0, -3974.91, 0, -692.415, 0
0.0006, 11263.3, 0, -3764.38, 0, -804.521, 0
0.0007, 13027.9, 0, -2760.42, 0, -850.845, 0
0.0008, 13702.7, 0, -1213.66, 0, -821.272, 0
0.0009, 12970.8, 0, 549.337, 0, -707.248, 0
0.001, 10557.7, 0, 2255.63, 0, -496.78, 0
0.0011, 6484.61, 0, 3759.19, 0, -190.713, 0
0.0012, 1095.13, 0, 5223.37, 0, 194.721, 0
0.0013, -5056.92, 0, 7199.21, 0, 634.598, 0
0.0014, -11156.3, 0, 10461.8, 0, 1096.9, 0
0.0015, -16070.3, 0, 15644.4, 0, 1546.64, 0
0.0016, -18515.5, 0, 22846.6, 0, 1957.48, 0
0.0017, -17411.8, 0, 31537.1, 0, 2326.24, 0
0.0018, -12035, 0, 40867.1, 0, 2682.33, 0
0.0019, -1596.1, 0, 50145.6, 0, 3100.54, 0
0.002, 16279.8, 0, 58999, 0, 3749.62, 0
0.0021, 49363.8, 0, 63740.7, 0, 4961.17, 0
0.0022, 76971.5, 0, 27025.6, 0, 4943.24, 0
0.0023, 64158.1, 0, -4938.19, 0, 3748.92, 0
0.0024, 47469.2, 0, -18250.6, 0, 2846.72, 0
0.0025, 34213.2, 0, -22444.6, 0, 2201.77, 0
0.0026, 24143.7, 0, -21740.1, 0, 1662.68, 0
0.0027, 16784.9, 0, -18275.4, 0, 1170, 0
0.0028, 11528.7, 0, -13410.3, 0, 705.037, 0
0.0029, 7617.37, 0, -8029.51, 0, 263.352, 0
0.003, 4222.17, 0, -2634.64, 0, -159.744, 0
0.0031, 493.396, 0, 2553.09, 0, -577.299, 0
0.0032, -4476.45, 0, 7393.6, 0, -1011.7, 0
0.0033, -11517.6, 0, 11274.2, 0, -1469.4, 0
0.0034, -19255.4, 0, 11599.3, 0, -1790.2, 0
0.0035, -20045.4, 0, 5798.13, 0, -1544.66, 0
0.0036, -13003.1, 0, -280.717, 0, -915.077, 0
0.0037, -4731.09, 0, -3904.51, 0, -307.384, 0
0.0038, 2240.9, 0, -6292.05, 0, 185.696, 0
0.0039, 7589.09, 0, -8559.09, 0, 576.749, 0
0.004, 11364.6, 0, -11229.3, 0, 887.123, 0
0.0041, 13643.7, 0, -14443.3, 0, 1135.84, 0
0.0042, 14493.2, 0, -18144.6, 0, 1340.2, 0
0.0043, 13963, 0, -22198.7, 0, 1516.32, 0
0.0044, 12066.5, 0, -26454.7, 0, 1679.47, 0
0.0045, 8747.83, 0, -30758.6, 0, 1844.55, 0
0.0046, 3835.59, 0, -34893.7, 0, 2025.13, 0
0.0047, -2956.74, 0, -38300.4, 0, 2222.78, 0
0.0048, -11545.9, 0, -39257.2, 0, 2379.6, 0
0.0049, -19672.9, 0, -34927.3, 0, 2324.38, 0
0.005, -24121.3, 0, -27118.4, 0, 2074.84, 0
0.0051, -25174.5, 0, -19540.9, 0, 1784.22, 0
0.0052, -24368.3, 0, -13507, 0, 1522.4, 0
0.0053, -22726.7, 0, -9006.78, 0, 1300.55, 0
0.0054, -20746.9, 0, -5722.1, 0, 1111.39, 0
0.0055, -18558.8, 0, -3345.59, 0, 939.848, 0
0.0056, -16002.3, 0, -1674.24, 0, 763.196, 0
0.0057, -12988.6, 0, -627.027, 0, 570.157, 0
0.0058, -9807.35, 0, -111.673, 0, 372.902, 0
0.0059, -6707.71, 0, 49.7848, 0, 181.769, 0
0.006, -3817.48, 0, 55.5736, 0, 3.16114, 0
0.0061, -1149.32, 0, 71.8033, 0, -161.868, 0
0.0062, 1376.86, 0, 222.717, 0, -317.867, 0
0.0063, 3891.06, 0, 616.184, 0, -473.248, 0
0.0064, 6419.4, 0, 1378.87, 0, -631.121, 0
0.0065, 8548.01, 0, 2591.64, 0, -767.267, 0
0.0066, 9324.11, 0, 4002.68, 0, -821.092, 0
0.0067, 8097.29, 0, 4926.61, 0, -746.184, 0
0.0068, 5574.77, 0, 4972.06, 0, -581.088, 0
0.0069, 2916.04, 0, 4432.46, 0, -399.521, 0
0.007, 657.61, 0, 3714.55, 0, -239.487, 0
0.0071, -1165.34, 0, 3020.24, 0, -106.032, 0
0.0072, -2646.29, 0, 2419.6, 0, 5.38004, 0
0.0073, -3834.86, 0, 1957.37, 0, 96.7267, 0
0.0074, -4737.02, 0, 1668.73, 0, 167.555, 0
0.0075, -5351.42, 0, 1562.29, 0, 217.77, 0
0.0076, -5690.77, 0, 1616.93, 0, 248.889, 0
0.0077, -5788.31, 0, 1792.19, 0, 264.02, 0
0.0078, -5692.31, 0, 2042.63, 0, 267.131, 0
0.0079, -5454.3, 0, 2328.84, 0, 262.13, 0
0.008, -5119.65, 0, 2621.12, 0, 252.27, 0
0.0081, -4727.79, 0, 2897.02, 0, 240.234, 0
0.0082, -4319.47, 0, 3138.18, 0, 228.609, 0
0.0083, -3940.33, 0, 3330.58, 0, 220.108, 0
0.0084, -3636.74, 0, 3466.95, 0, 217.317, 0
0.0085, -3448.34, 0, 3548.49, 0, 222.302, 0
0.0086, -3402.21, 0, 3584.88, 0, 236.327, 0
0.0087, -3510.53, 0, 3593.13, 0, 259.796, 0
0.0088, -3771.38, 0, 3595.7, 0, 292.346, 0
0.0089, -4171.32, 0, 3618.55, 0, 333.048, 0
0.009, -4688.57, 0, 3689.25, 0, 380.618, 0
0.0091, -5295.54, 0, 3835.31, 0, 433.602, 0
0.0092, -5960.45, 0, 4082.69, 0, 490.498, 0
0.0093, -6648.18, 0, 4454.19, 0, 549.84, 0
0.0094, -7320.76, 0, 4967.77, 0, 610.241, 0
0.0095, -7938, 0, 5634.82, 0, 670.43, 0
0.0096, -8458.51, 0, 6458.48, 0, 729.271, 0
0.0097, -8841.19, 0, 7432.47, 0, 785.784, 0
0.0098, -9047.2, 0, 8540.34, 0, 839.152, 0
0.0099, -9042.13, 0, 9755.6, 0, 888.724, 0
0.01, -8798.21, 0, 11042.5, 0, 934.004, 0
0.0101, -8296.27, 0, 12357.5, 0, 974.635, 0
0.0102, -7527.29, 0, 13651.6, 0, 1010.37, 0
0.0103, -6493.42, 0, 14872.3, 0, 1041.03, 0
0.0104, -5208.43, 0, 15966.6, 0, 1066.49, 0
0.0105, -3697.69, 0, 16882.8, 0, 1086.58, 0
0.0106, -1997.82, 0, 17573.1, 0, 1101.05, 0
0.0107, -156.315, 0, 17994.6, 0, 1109.53, 0
0.0108, 1768.76, 0, 18111.8, 0, 1111.4, 0
0.0109, 3709.02, 0, 17898.3, 0, 1105.8, 0
0.011, 5586.54, 0, 17340.3, 0, 1091.65, 0
0.0111, 7316.65, 0, 16441.6, 0, 1067.8, 0
0.0112, 8814.52, 0, 15229.7, 0, 1033.34, 0
0.0113, 10006.7, 0, 13760.9, 0, 988.086, 0
0.0114, 10846.1, 0, 12119.1, 0, 933.067, 0
0.0115, 11325.8, 0, 10407.3, 0, 870.797, 0
0.0116, 11484.5, 0, 8731.78, 0, 805.182, 0
0.0117, 11400.6, 0, 7183.43, 0, 740.973, 0
0.0118, 11175.4, 0, 5823.62, 0, 682.952, 0
0.0119, 10912.7, 0, 4678.59, 0, 635.137, 0
0.012, 10701.4, 0, 3742.13, 0, 600.233, 0
0.0121, 10604.1, 0, 2983.38, 0, 579.426, 0
0.0122, 10653.7, 0, 2356.16, 0, 572.463, 0
0.0123, 10854.8, 0, 1807.58, 0, 577.911, 0
0.0124, 11188.6, 0, 1284.85, 0, 593.497, 0
0.0125, 11619.8, 0, 740.649, 0, 616.484, 0
0.0126, 12102.9, 0, 137.154, 0, 644.024, 0
0.0127, 12589.1, 0, -551.216, 0, 673.458, 0
0.0128, 13031.2, 0, -1336.54, 0, 702.519, 0
0.0129, 13387.4, 0, -2217.75, 0, 729.455, 0
0.013, 13625.3, 0, -3182.52, 0, 753.061, 0
0.0131, 13722.4, 0, -4210.21, 0, 772.666, 0
0.0132, 13667.8, 0, -5275.58, 0, 788.068, 0
0.0133, 13460.5, 0, -6352.39, 0, 799.452, 0
0.0134, 13107.8, 0, -7416.43, 0, 807.277, 0
0.0135, 12622.6, 0, -8447.52, 0, 812.165, 0
0.0136, 12020.7, 0, -9430.33, 0, 814.795, 0
0.0137, 11318.5, 0, -10354.2, 0, 815.822, 0
0.0138, 10531, 0, -11212.1, 0, 815.819, 0
0.0139, 9671.59, 0, -12000, 0, 815.252, 0
0.014, 8751.17, 0, -12715.2, 0, 814.484, 0
0.0141, 7778.87, 0, -13356.1, 0, 813.786, 0
0.0142, 6762.2, 0, -13921.1, 0, 813.357, 0
0.0143, 5707.4, 0, -14408, 0, 813.311, 0
0.0144, 4619.59, 0, -14812.3, 0, 813.615, 0
0.0145, 3503.15, 0, -15122.8, 0, 813.86, 0
0.0146, 2363.23, 0, -15313.3, 0, 812.746, 0
0.0147, 1211.44, 0, -15333.4, 0, 807.368, 0
0.0148, 77.203, 0, -15122.8, 0, 793.785, 0
0.0149, -989.875, 0, -14670.9, 0, 770.535, 0
0.015, -1945.35, 0, -14043.6, 0, 740.554, 0
0.0151, -2773.57, 0, -13333.8, 0, 708.483, 0
0.0152, -3485.65, 0, -12617.6, 0, 678.142, 0
0.0153, -4105.99, 0, -11940.6, 0, 651.802, 0
0.0154, -4660.67, 0, -11321.5, 0, 630.352, 0
0.0155, -5170.53, 0, -10759, 0, 613.657, 0
0.0156, -5647.82, 0, -10239.5, 0, 600.887, 0
0.015625, -5762.45, 0, -10113.6, 0, 598.129, 0
0.015725, -6200.44, 0, -9616.82, 0, 588.344, 0
0.015825, -6594.18, 0, -9108.66, 0, 578.927, 0
0.015925, -6922.26, 0, -8565.42, 0, 568.07, 0
0.016025, -7166.35, 0, -7979.29, 0, 554.937, 0
0.016125, -7329.4, 0, -7368.47, 0, 540.545, 0
0.016225, -7432.81, 0, -6761.64, 0, 526.619, 0
0.016325, -7497.32, 0, -6176.99, 0, 514.047, 0
0.016425, -7535.32, 0, -5620.49, 0, 502.88, 0
0.016525, -7550.16, 0, -5090.32, 0, 492.647, 0
0.016625, -7536.03, 0, -4580.33, 0, 482.478, 0
0.016725, -7478.31, 0, -4082.82, 0, 471.144, 0
0.016825, -7354.16, 0, -3590.99, 0, 457.077, 0
0.016925, -7134.47, 0, -3101.23, 0, 438.443, 0
0.017025, -6790.36, 0, -2616.11, 0, 413.479, 0
0.017125, -6307.17, 0, -2146.91, 0, 381.281, 0
0.017225, -5698.3, 0, -1711.59, 0, 342.625, 0
0.017325, -5002.72, 0, -1326.71, 0, 299.809, 0
0.017425, -4267.09, 0, -1000.25, 0, 255.549, 0
0.017525, -3529.25, 0, -730.561, 0, 211.99, 0
0.017625, -2810.64, 0, -509.363, 0, 170.286, 0
0.017725, -2115.76, 0, -325.164, 0, 130.601, 0
0.017825, -1436.14, 0, -165.718, 0, 92.3675, 0
0.017925, -758.025, 0, -19.5751, 0, 54.7343, 0
0.018025, -72.1216, 0, 122.818, 0, 17.1115, 0
0.018125, 619.858, 0, 268.481, 0, -20.5007, 0
0.018225, 1306.31, 0, 422.076, 0, -57.6012, 0
0.018325, 1971.92, 0, 586.745, 0, -93.5197, 0
0.018425, 2603.7, 0, 764.945, 0, -127.719, 0
0.018525, 3194.44, 0, 959.016, 0, -159.971, 0
0.018625, 3743.34, 0, 1171.55, 0, -190.392, 0
0.018725, 4254.24, 0, 1405.58, 0, -219.354, 0
0.018825, 4732.14, 0, 1664.34, 0, -247.288, 0
0.018925, 5179.23, 0, 1950.63, 0, -274.456, 0
0.019025, 5592.09, 0, 2265.68, 0, -300.778, 0
0.019125, 5961.58, 0, 2608.11, 0, -325.802, 0
0.019225, 6275.17, 0, 2973.45, 0, -348.835, 0
0.019325, 6520.51, 0, 3354.34, 0, -369.141, 0
0.019425, 6688.31, 0, 3741.31, 0, -386.107, 0
0.019525, 6773.92, 0, 4123.89, 0, -399.339, 0
0.019625, 6777.59, 0, 4491.67, 0, -408.684, 0
0.019725, 6703.95, 0, 4835.29, 0, -414.207, 0
0.019825, 6560.92, 0, 5147.09, 0, -416.145, 0
0.019925, 6358.58, 0, 5421.52, 0, -414.86, 0
0.020025, 6108.1, 0, 5655.27, 0, -410.79, 0
0.020125, 5820.8, 0, 5847.12, 0, -404.413, 0
0.020225, 5507.51, 0, 5997.75, 0, -396.213, 0
0.020325, 5178.06, 0, 6109.38, 0, -386.661, 0
0.020425, 4841.01, 0, 6185.38, 0, -376.199, 0
0.020525, 4503.53, 0, 6229.93, 0, -365.228, 0
0.020625, 4171.35, 0, 6247.62, 0, -354.097, 0
0.020725, 3848.88, 0, 6243.17, 0, -343.107, 0
0.020825, 3539.28, 0, 6221.24, 0, -332.505, 0
0.020925, 3244.67, 0, 6186.23, 0, -322.49, 0
0.021025, 2966.32, 0, 6142.26, 0, -313.221, 0
0.021125, 2704.8, 0, 6093.14, 0, -304.821, 0
0.021225, 2460.14, 0, 6042.46, 0, -297.389, 0
0.021325, 2231.94, 0, 5993.58, 0, -291.004, 0
0.021425, 2019.38, 0, 5949.68, 0, -285.725, 0
0.021525, 1821.24, 0, 5913.57, 0, -281.586, 0
0.021625, 1635.81, 0, 5887.39, 0, -278.575, 0
0.021725, 1460.85, 0, 5872.08, 0, -276.606, 0
0.021825, 1293.64, 0, 5866.85, 0, -275.497, 0
0.021925, 1131.17, 0, 5868.76, 0, -274.952, 0
0.022025, 970.548, 0, 5872.68, 0, -274.566, 0
0.022125, 809.389, 0, 5871.71, 0, -273.865, 0
0.022225, 646.265, 0, 5857.99, 0, -272.343, 0
0.022325, 480.935, 0, 5823.58, 0, -269.521, 0
0.022425, 314.381, 0, 5761.42, 0, -264.988, 0
0.022525, 148.64, 0, 5666, 0, -258.439, 0
0.022625, -13.5233, 0, 5533.84, 0, -249.687, 0
0.022725, -169.023, 0, 5363.7, 0, -238.679, 0
0.022825, -314.878, 0, 5156.6, 0, -225.492, 0
0.022925, -448.588, 0, 4915.6, 0, -210.317, 0
0.023025, -568.411, 0, 4645.5, 0, -193.451, 0
0.023125, -673.519, 0, 4352.42, 0, -175.269, 0
0.023225, -764.03, 0, 4043.37, 0, -156.202, 0
0.023325, -840.917, 0, 3725.75, 0, -136.713, 0
0.023425, -905.829, 0, 3407.01, 0, -117.271, 0
0.023525, -960.869, 0, 3094.25, 0, -98.3319, 0
0.023625, -1008.34, 0, 2793.98, 0, -80.3149, 0
0.023725, -1050.53, 0, 2511.92, 0, -63.5939, 0
0.023825, -1089.51, 0, 2252.9, 0, -48.486, 0
0.023925, -1127.02, 0, 2020.84, 0, -35.248, 0
0.024025, -1164.4, 0, 1818.74, 0, -24.0772, 0
0.024125, -1202.57, 0, 1648.81, 0, -15.1146, 0
0.024225, -1242.06, 0, 1512.51, 0, -8.45171, 0
0.024325, -1283.08, 0, 1410.7, 0, -4.13896, 0
0.024425, -1325.57, 0, 1343.78, 0, -2.19486, 0
0.024525, -1369.36, 0, 1311.83, 0, -2.61659, 0
0.024625, -1414.18, 0, 1314.77, 0, -5.39127, 0
0.024725, -1459.81, 0, 1352.56, 0, -10.5087, 0
0.024825, -1506.17, 0, 1425.41, 0, -17.976, 0
0.024925, -1553.38, 0, 1534.06, 0, -27.8358, 0
0.025025, -1601.93, 0, 1680.12, 0, -40.1865, 0
0.025125, -1652.8, 0, 1866.4, 0, -55.2062, 0
0.025225, -1707.75, 0, 2097.22, 0, -73.1704, 0
0.025325, -1769.61, 0, 2378.38, 0, -94.4512, 0
0.025425, -1842.66, 0, 2716.34, 0, -119.47, 0
0.025525, -1932.99, 0, 3116.18, 0, -148.575, 0
0.025625, -2048.39, 0, 3578.25, 0, -181.844, 0
0.025725, -2197.74, 0, 4094.72, 0, -218.88, 0
0.025825, -2389.67, 0, 4647.94, 0, -258.727, 0
0.025925, -2631.04, 0, 5212.15, 0, -299.977, 0
0.026025, -2925.58, 0, 5757.63, 0, -341.021, 0
0.026125, -3273.04, 0, 6255.26, 0, -380.306, 0
0.026225, -3668.77, 0, 6679.87, 0, -416.519, 0
0.026325, -4103.91, 0, 7011.84, 0, -448.638, 0
0.026425, -4565.69, 0, 7237.4, 0, -475.92, 0
0.026525, -5038.04, 0, 7348.19, 0, -497.825, 0
0.026625, -5502.2, 0, 7340.69, 0, -513.949, 0
0.026725, -5937.47, 0, 7215.81, 0, -523.972, 0
0.026825, -6322.26, 0, 6978.75, 0, -527.634, 0
0.026925, -6635.45, 0, 6638.98, 0, -524.755, 0
0.027025, -6858.08, 0, 6210.28, 0, -515.27, 0
0.027125, -6975.36, 0, 5710.37, 0, -499.299, 0
0.027225, -6978.5, 0, 5160.05, 0, -477.198, 0
0.027325, -6866.26, 0, 4581.85, 0, -449.606, 0
0.027425, -6645.51, 0, 3998.22, 0, -417.454, 0
0.027525, -6330.81, 0, 3429.69, 0, -381.922, 0
0.027625, -5942.86, 0, 2893.2, 0, -344.361, 0
0.027725, -5506.1, 0, 2401.14, 0, -306.184, 0
0.027825, -5046.02, 0, 1961.08, 0, -268.744, 0
0.027925, -4586.57, 0, 1576.09, 0, -233.229, 0
0.028025, -4148.2, 0, 1245.63, 0, -200.583, 0
0.028125, -3746.58, 0, 966.51, 0, -171.464, 0
0.028225, -3392.16, 0, 733.875, 0, -146.243, 0
0.028325, -3090.31, 0, 542.021, 0, -125.02, 0
0.028425, -2842, 0, 384.979, 0, -107.673, 0
0.028525, -2644.67, 0, 256.914, 0, -93.9069, 0
0.028625, -2493.28, 0, 152.383, 0, -83.3106, 0
0.028725, -2381.31, 0, 66.4899, 0, -75.4124, 0
0.028825, -2301.64, 0, -5.02376, 0, -69.727, 0
0.028925, -2247.28, 0, -65.7291, 0, -65.7935, 0
0.029025, -2211.92, 0, -118.503, 0, -63.2035, 0
0.029125, -2190.22, 0, -165.551, 0, -61.6175, 0
0.029225, -2178, 0, -208.467, 0, -60.7723, 0
0.029325, -2172.25, 0, -248.311, 0, -60.4796, 0
0.029425, -2171.04, 0, -285.712, 0, -60.6187, 0
0.029525, -2173.36, 0, -320.972, 0, -61.1254, 0
0.029625, -2178.91, 0, -354.173, 0, -61.9788, 0
0.029725, -2187.92, 0, -385.27, 0, -63.1878, 0
0.029825, -2200.93, 0, -414.176, 0, -64.7788, 0
0.029925, -2218.62, 0, -440.819, 0, -66.7848, 0
0.030025, -2241.66, 0, -465.185, 0, -69.2375, 0
0.030125, -2270.66, 0, -487.348, 0, -72.1609, 0
0.030225, -2306.01, 0, -507.476, 0, -75.5684, 0
0.030325, -2347.94, 0, -525.835, 0, -79.4604, 0
0.030425, -2396.45, 0, -542.777, 0, -83.8247, 0
0.030525, -2451.35, 0, -558.725, 0, -88.6371, 0
0.030625, -2512.24, 0, -574.159, 0, -93.8629, 0
0.030725, -2578.58, 0, -589.593, 0, -99.4591, 0
0.030825, -2649.71, 0, -605.559, 0, -105.376, 0
0.030925, -2724.86, 0, -622.587, 0, -111.56, 0
0.031025, -2803.16, 0, -641.187, 0, -117.952, 0
0.031125, -2883.7, 0, -661.836, 0, -124.495, 0
0.031225, -2965.54, 0, -684.957, 0, -131.128, 0
0.03125, -2986.02, 0, -691.218, 0, -132.787, 0
0.03135, -3068.11, 0, -717.9, 0, -139.451, 0
0.03145, -3149.15, 0, -747.746, 0, -146.067, 0
0.03155, -3228.08, 0, -780.886, 0, -152.574, 0
0.03165, -3303.73, 0, -817.317, 0, -158.911, 0
0.03175, -3374.89, 0, -856.859, 0, -165.013, 0
0.03185, -3440.23, 0, -899.099, 0, -170.816, 0
0.03195, -3498.36, 0, -943.312, 0, -176.253, 0
0.03205, -3547.91, 0, -988.342, 0, -181.265, 0
0.03215, -3587.84, 0, -1032.45, 0, -185.823, 0
0.03225, -3618.38, 0, -1073.22, 0, -189.987, 0
0.03235, -3643.05, 0, -1107.66, 0, -194.026, 0
0.03245, -3671.91, 0, -1133.33, 0, -198.606, 0
0.03255, -3722.68, 0, -1150.63, 0, -204.824, 0
0.03265, -3812.16, 0, -1164.8, 0, -213.651, 0
0.03275, -3941.49, 0, -1183.99, 0, -225.056, 0
0.03285, -4094.2, 0, -1215.01, 0, -237.939, 0
0.03295, -4247.46, 0, -1261.21, 0, -250.848, 0
0.03305, -4381.85, 0, -1322.65, 0, -262.576, 0
0.03315, -4485.02, 0, -1397.19, 0, -272.366, 0
0.03325, -4551.28, 0, -1481.51, 0, -279.878, 0
0.03335, -4579.72, 0, -1571.85, 0, -285.062, 0
0.03345, -4572.23, 0, -1664.41, 0, -288.032, 0
0.03355, -4531.89, 0, -1755.56, 0, -288.968, 0
0.03365, -4462.02, 0, -1841.83, 0, -288.053, 0
0.03375, -4365.63, 0, -1919.9, 0, -285.442, 0
0.03385, -4245.26, 0, -1986.54, 0, -281.253, 0
0.03395, -4103.08, 0, -2038.59, 0, -275.571, 0
0.03405, -3940.84, 0, -2072.94, 0, -268.45, 0
0.03415, -3759.98, 0, -2086.49, 0, -259.92, 0
0.03425, -3561.46, 0, -2076.11, 0, -249.98, 0
0.03435, -3345.74, 0, -2038.7, 0, -238.586, 0
0.03445, -3112.98, 0, -1971.55, 0, -225.668, 0
0.03455, -2863.77, 0, -1873.14, 0, -211.174, 0
0.03465, -2600.15, 0, -1744.13, 0, -195.153, 0
0.03475, -2326.02, 0, -1587.78, 0, -177.798, 0
0.03485, -2046.44, 0, -1409.34, 0, -159.419, 0
0.03495, -1766.51, 0, -1214.93, 0, -140.37, 0
0.03505, -1490.46, 0, -1010.43, 0, -120.983, 0
0.03515, -1221.22, 0, -800.88, 0, -101.524, 0
0.03525, -960.393, 0, -590.154, 0, -82.1874, 0
0.03535, -708.478, 0, -381.012, 0, -63.0924, 0
0.03545, -465.072, 0, -175.232, 0, -44.3, 0
0.03555, -229.157, 0, 26.1659, 0, -25.8254, 0
0.03565, 0.66018, 0, 222.676, 0, -7.6542, 0
0.03575, 225.931, 0, 414.078, 0, 10.242, 0
0.03585, 448.182, 0, 600.228, 0, 27.8917, 0
0.03595, 668.758, 0, 780.896, 0, 45.3119, 0
0.03605, 888.703, 0, 955.643, 0, 62.499, 0
0.03615, 1108.67, 0, 1123.76, 0, 79.4229, 0
0.03625, 1328.85, 0, 1284.22, 0, 96.0241, 0
0.03635, 1548.94, 0, 1435.74, 0, 112.214, 0
0.03645, 1768.18, 0, 1576.8, 0, 127.882, 0
0.03655, 1985.38, 0, 1705.75, 0, 142.9, 0
0.03665, 2199.09, 0, 1821.01, 0, 157.144, 0
0.03675, 2407.83, 0, 1921.19, 0, 170.509, 0
0.03685, 2610.31, 0, 2005.27, 0, 182.926, 0
0.03695, 2805.64, 0, 2072.72, 0, 194.375, 0
0.03705, 2993.39, 0, 2123.44, 0, 204.883, 0
0.03715, 3173.54, 0, 2157.73, 0, 214.515, 0
0.03725, 3346.31, 0, 2176.1, 0, 223.355, 0
0.03735, 3512.03, 0, 2179.17, 0, 231.49, 0
0.03745, 3670.89, 0, 2167.56, 0, 238.996, 0
0.03755, 3822.93, 0, 2141.88, 0, 245.931, 0
0.03765, 3967.91, 0, 2102.69, 0, 252.333, 0
0.03775, 4105.37, 0, 2050.56, 0, 258.218, 0
0.03785, 4234.66, 0, 1986.08, 0, 263.587, 0
0.03795, 4355, 0, 1909.94, 0, 268.43, 0
0.03805, 4465.51, 0, 1822.9, 0, 272.729, 0
0.03815, 4565.33, 0, 1725.85, 0, 276.464, 0
0.03825, 4653.61, 0, 1619.78, 0, 279.615, 0
0.03835, 4729.6, 0, 1505.8, 0, 282.161, 0
0.03845, 4792.6, 0, 1385.09, 0, 284.086, 0
0.03855, 4842.08, 0, 1258.93, 0, 285.378, 0
0.03865, 4877.6, 0, 1128.64, 0, 286.026, 0
0.03875, 4898.85, 0, 995.574, 0, 286.024, 0
0.03885, 4905.69, 0, 861.115, 0, 285.371, 0
0.03895, 4898.09, 0, 726.634, 0, 284.066, 0
0.03905, 4876.17, 0, 593.479, 0, 282.115, 0
0.03915, 4840.19, 0, 462.959, 0, 279.525, 0
0.03925, 4790.52, 0, 336.323, 0, 276.307, 0
0.03935, 4727.69, 0, 214.744, 0, 272.476, 0
0.03945, 4652.34, 0, 99.3, 0, 268.05, 0
0.03955, 4565.23, 0, -9.03829, 0, 263.051, 0
0.03965, 4467.2, 0, -109.424, 0, 257.506, 0
0.03975, 4359.21, 0, -201.143, 0, 251.443, 0
0.03985, 4242.28, 0, -283.627, 0, 244.897, 0
0.03995, 4117.5, 0, -356.457, 0, 237.904, 0
0.04005, 3986, 0, -419.366, 0, 230.505, 0
0.04015, 3848.93, 0, -472.236, 0, 222.743, 0
0.04025, 3707.42, 0, -515.097, 0, 214.664, 0
0.04035, 3562.62, 0, -548.116, 0, 206.314, 0
0.04045, 3415.63, 0, -571.584, 0, 197.741, 0
0.04055, 3267.47, 0, -585.903, 0, 188.993, 0
0.04065, 3119.14, 0, -591.57, 0, 180.118, 0
0.04075, 2971.53, 0, -589.16, 0, 171.161, 0
0.04085, 2825.46, 0, -579.306, 0, 162.168, 0
0.04095, 2681.65, 0, -562.687, 0, 153.181, 0
0.04105, 2540.74, 0, -540.009, 0, 144.239, 0
0.04115, 2403.28, 0, -511.99, 0, 135.379, 0
0.04125, 2269.75, 0, -479.352, 0, 126.637, 0
0.04135, 2140.51, 0, -442.807, 0, 118.043, 0
0.04145, 2015.89, 0, -403.047, 0, 109.625, 0
0.04155, 1896.15, 0, -360.744, 0, 101.411, 0
0.04165, 1781.47, 0, -316.538, 0, 93.4228, 0
0.04175, 1672, 0, -271.039, 0, 85.6829, 0
0.04185, 1567.86, 0, -224.82, 0, 78.2104, 0
0.04195, 1469.12, 0, -178.419, 0, 71.023, 0
0.04205, 1375.84, 0, -132.339, 0, 64.1367, 0
0.04215, 1288.05, 0, -87.0446, 0, 57.5663, 0
0.04225, 1205.77, 0, -42.9651, 0, 51.3255, 0
0.04235, 1129.02, 0, -0.494138, 0, 45.4268, 0
0.04245, 1057.8, 0, 40.0094, 0, 39.8818, 0
0.04255, 992.122, 0, 78.2206, 0, 34.7013, 0
0.04265, 931.976, 0, 113.848, 0, 29.8952, 0
0.04275, 877.37, 0, 146.632, 0, 25.4726, 0
0.04285, 828.302, 0, 176.346, 0, 21.4418, 0
0.04295, 784.774, 0, 202.791, 0, 17.8102, 0
0.04305, 746.784, 0, 225.802, 0, 14.5843, 0
0.04315, 714.33, 0, 245.239, 0, 11.7698, 0
0.04325, 687.404, 0, 260.992, 0, 9.37105, 0
0.04335, 665.995, 0, 272.977, 0, 7.39154, 0
0.04345, 650.082, 0, 281.133, 0, 5.83345, 0
0.04355, 639.636, 0, 285.424, 0, 4.69771, 0
0.04365, 634.614, 0, 285.838, 0, 3.98387, 0
0.04375, 634.963, 0, 282.379, 0, 3.69008, 0
0.04385, 640.61, 0, 275.074, 0, 3.81295, 0
0.04395, 651.466, 0, 263.962, 0, 4.34757, 0
0.04405, 667.42, 0, 249.1, 0, 5.28737, 0
0.04415, 688.341, 0, 230.556, 0, 6.62414, 0
0.04425, 714.074, 0, 208.411, 0, 8.34796, 0
0.04435, 744.437, 0, 182.752, 0, 10.4472, 0
0.04445, 779.226, 0, 153.677, 0, 12.9085, 0
0.04455, 818.206, 0, 121.288, 0, 15.7168, 0
0.04465, 861.12, 0, 85.6924, 0, 18.8554, 0
0.04475, 907.68, 0, 47.0028, 0, 22.3058, 0
0.04485, 957.575, 0, 5.3343, 0, 26.0481, 0
0.04495, 1010.47, 0, -39.1945, 0, 30.0608, 0
0.04505, 1065.99, 0, -86.4623, 0, 34.321, 0
0.04515, 1123.78, 0, -136.344, 0, 38.8045, 0
