time, vx, vy, vz, wx, wy, wz
0, 0, 0, 0, 0, 0, 0
0.0001, 389.391, 0, -576.793, 0, -42.1187, 0
0.0002, 738.012, 0, -1081.13, 0, -79.1436, 0
0.0003, 1046.42, 0, -1505.66, 0, -110.753, 0
0.0004, 1317.75, 0, -1851.73, 0, -137.167, 0
0.0005, 1558.73, 0, -2128.9, 0, -159.156, 0
0.0006, 1776.17, 0, -2348.24, 0, -177.571, 0
0.0007, 1974.73, 0, -2518.53, 0, -193.057, 0
0.0008, 2157.22, 0, -2646.41, 0, -206.074, 0
0.0009, 2325.31, 0, -2737.24, 0, -216.966, 0
0.001, 2479.97, 0, -2795.57, 0, -226, 0
0.0011, 2621.65, 0, -2825.27, 0, -233.383, 0
0.0012, 2750.23, 0, -2829.54, 0, -239.259, 0
0.0013, 2864.83, 0, -2810.8, 0, -243.698, 0
0.0014, 2963.67, 0, -2770.71, 0, -246.692, 0
0.0015, 3044.05, 0, -2710.28, 0, -248.156, 0
0.0016, 3102.49, 0, -2630.18, 0, -247.949, 0
0.0017, 3135.1, 0, -2531.1, 0, -245.904, 0
0.0018, 3138.03, 0, -2414.11, 0, -241.859, 0
0.0019, 3107.95, 0, -2280.81, 0, -235.691, 0
0.002, 3042.39, 0, -2133.4, 0, -227.33, 0
0.0021, 2939.98, 0, -1974.54, 0, -216.77, 0
0.0022, 2800.48, 0, -1807.16, 0, -204.066, 0
0.0023, 2624.81, 0, -1634.22, 0, -189.327, 0
0.0024, 2414.85, 0, -1458.46, 0, -172.708, 0
0.0025, 2173.31, 0, -1282.21, 0, -154.394, 0
0.0026, 1903.54, 0, -1107.31, 0, -134.594, 0
0.0027, 1609.32, 0, -934.989, 0, -113.527, 0
0.0028, 1294.75, 0, -765.905, 0, -91.4217, 0
0.0029, 964.202, 0, -600.212, 0, -68.5137, 0
0.003, 622.419, 0, -437.718, 0, -45.0563, 0
0.0031, 274.695, 0, -278.107, 0, -21.3364, 0
0.0032, -73.0333, 0, -121.144, 0, 2.31728, 0
0.0033, -414.541, 0, 33.2951, 0, 25.5551, 0
0.0034, -743.949, 0, 185.29, 0, 48.0462, 0
0.0035, -1056.11, 0, 334.874, 0, 69.5015, 0
0.0036, -1346.6, 0, 481.908, 0, 89.672, 0
0.0037, -1611.64, 0, 625.937, 0, 108.34, 0
0.0038, -1848.01, 0, 766.099, 0, 125.313, 0
0.0039, -2053.05, 0, 901.089, 0, 140.418, 0
0.004, -2224.63, 0, 1029.17, 0, 153.504, 0
0.0041, -2361.24, 0, 1148.21, 0, 164.444, 0
0.0042, -2461.98, 0, 1255.79, 0, 173.131, 0
0.0043, -2526.62, 0, 1349.3, 0, 179.485, 0
0.0044, -2555.57, 0, 1426.07, 0, 183.458, 0
0.0045, -2549.96, 0, 1483.58, 0, 185.031, 0
0.0046, -2511.52, 0, 1519.56, 0, 184.224, 0
0.0047, -2442.62, 0, 1532.2, 0, 181.093, 0
0.0048, -2346.15, 0, 1520.25, 0, 175.735, 0
0.0049, -2225.41, 0, 1483.21, 0, 168.286, 0
0.005, -2084.06, 0, 1421.37, 0, 158.924, 0
0.0051, -1925.94, 0, 1335.84, 0, 147.866, 0
0.0052, -1755, 0, 1228.64, 0, 135.362, 0
0.0053, -1575.17, 0, 1102.54, 0, 121.694, 0
0.0054, -1390.24, 0, 961.041, 0, 107.166, 0
0.0055, -1203.73, 0, 808.107, 0, 92.0891, 0
0.0056, -1018.75, 0, 647.924, 0, 76.7704, 0
0.0057, -837.878, 0, 484.552, 0, 61.4894, 0
0.0058, -663.103, 0, 321.664, 0, 46.4873, 0
0.0059, -495.89, 0, 162.41, 0, 31.9628, 0
0.006, -337.288, 0, 9.41117, 0, 18.0761, 0
0.0061, -188.064, 0, -135.185, 0, 4.95624, 0
0.0062, -48.8013, 0, -269.651, 0, -7.29329, 0
0.0063, 80.0274, 0, -392.628, 0, -18.5895, 0
0.0064, 198.016, 0, -503.091, 0, -28.8673, 0
0.0065, 304.802, 0, -600.328, 0, -38.0771, 0
0.0066, 400.058, 0, -683.911, 0, -46.1839, 0
0.0067, 483.496, 0, -753.678, 0, -53.1663, 0
0.0068, 554.875, 0, -809.714, 0, -59.0164, 0
0.0069, 614.019, 0, -852.329, 0, -63.7389, 0
0.007, 660.841, 0, -882.036, 0, -67.3516, 0
0.0071, 695.361, 0, -899.529, 0, -69.885, 0
0.0072, 717.727, 0, -905.661, 0, -71.3821, 0
0.0073, 728.234, 0, -901.417, 0, -71.8984, 0
0.0074, 727.34, 0, -887.889, 0, -71.501, 0
0.0075, 715.664, 0, -866.245, 0, -70.2682, 0
0.0076, 693.994, 0, -837.707, 0, -68.2879, 0
0.0077, 663.271, 0, -803.516, 0, -65.6564, 0
0.0078, 624.573, 0, -764.907, 0, -62.4762, 0
0.0079, 579.087, 0, -723.085, 0, -58.854, 0
0.008, 528.083, 0, -679.197, 0, -54.8984, 0
0.0081, 472.87, 0, -634.316, 0, -50.7171, 0
0.0082, 414.765, 0, -589.416, 0, -46.4142, 0
0.0083, 355.047, 0, -545.364, 0, -42.0884, 0
0.0084, 294.928, 0, -502.906, 0, -37.8301, 0
0.0085, 235.515, 0, -462.66, 0, -33.7198, 0
0.0086, 177.786, 0, -425.115, 0, -29.8264, 0
0.0087, 122.57, 0, -390.628, 0, -26.2063, 0
0.0088, 70.5336, 0, -359.425, 0, -22.9029, 0
0.0089, 22.1757, 0, -331.615, 0, -19.9461, 0
0.009, -22.1675, 0, -307.192, 0, -17.3532, 0
0.0091, -62.3143, 0, -286.051, 0, -15.1296, 0
0.0092, -98.2212, 0, -268.002, 0, -13.2701, 0
0.0093, -129.962, 0, -252.788, 0, -11.7606, 0
0.0094, -157.705, 0, -240.101, 0, -10.58, 0
0.0095, -181.685, 0, -229.604, 0, -9.70225, 0
0.0096, -202.177, 0, -220.951, 0, -9.0984, 0
0.0097, -219.472, 0, -213.802, 0, -8.73877, 0
0.0098, -233.85, 0, -207.844, 0, -8.59481, 0
0.0099, -245.559, 0, -202.803, 0, -8.64081, 0
0.01, -254.802, 0, -198.458, 0, -8.85525, 0
0.0101, -261.719, 0, -194.648, 0, -9.22186, 0
0.0102, -266.38, 0, -191.274, 0, -9.73023, 0
0.0103, -268.784, 0, -188.301, 0, -10.376, 0
0.0104, -268.859, 0, -185.755, 0, -11.1609, 0
0.0105, -266.469, 0, -183.715, 0, -12.0919, 0
0.0106, -261.421, 0, -182.303, 0, -13.1805, 0
0.0107, -253.477, 0, -181.671, 0, -14.4421, 0
0.0108, -242.369, 0, -181.991, 0, -15.8942, 0
0.0109, -227.812, 0, -183.443, 0, -17.5556, 0
0.011, -209.519, 0, -186.195, 0, -19.4449, 0
0.0111, -187.215, 0, -190.399, 0, -21.5795, 0
0.0112, -160.648, 0, -196.175, 0, -23.9741, 0
0.0113, -129.606, 0, -203.603, 0, -26.6401, 0
0.0114, -93.9234, 0, -212.712, 0, -29.5844, 0
0.0115, -53.4949, 0, -223.477, 0, -32.8086, 0
0.0116, -8.28237, 0, -235.812, 0, -36.3085, 0
0.0117, 41.6772, 0, -249.57, 0, -40.0733, 0
0.0118, 96.2656, 0, -264.539, 0, -44.086, 0
0.0119, 155.28, 0, -280.447, 0, -48.3224, 0
0.012, 218.431, 0, -296.971, 0, -52.752, 0
0.0121, 285.345, 0, -313.74, 0, -57.3381, 0
0.0122, 355.568, 0, -330.352, 0, -62.0386, 0
0.0123, 428.575, 0, -346.385, 0, -66.8071, 0
0.0124, 503.779, 0, -361.42, 0, -71.5941, 0
0.0125, 580.552, 0, -375.054, 0, -76.3486, 0
0.0126, 658.24, 0, -386.926, 0, -81.0202, 0
0.0127, 736.185, 0, -396.728, 0, -85.5604, 0
0.0128, 813.754, 0, -404.231, 0, -89.9252, 0
0.0129, 890.357, 0, -409.289, 0, -94.077, 0
0.013, 965.479, 0, -411.853, 0, -97.9856, 0
0.0131, 1038.69, 0, -411.97, 0, -101.63, 0
0.0132, 1109.68, 0, -409.779, 0, -105.001, 0
0.0133, 1178.24, 0, -405.499, 0, -108.096, 0
0.0134, 1244.3, 0, -399.414, 0, -110.927, 0
0.0135, 1307.89, 0, -391.851, 0, -113.51, 0
0.0136, 1369.16, 0, -383.155, 0, -115.874, 0
0.0137, 1428.32, 0, -373.667, 0, -118.049, 0
0.0138, 1485.65, 0, -363.704, 0, -120.072, 0
0.0139, 1541.5, 0, -353.536, 0, -121.98, 0
0.014, 1596.17, 0, -343.375, 0, -123.808, 0
0.0141, 1649.98, 0, -333.365, 0, -125.59, 0
0.0142, 1703.2, 0, -323.578, 0, -127.355, 0
0.0143, 1756.07, 0, -314.016, 0, -129.129, 0
0.0144, 1808.71, 0, -304.615, 0, -130.928, 0
0.0145, 1861.22, 0, -295.257, 0, -132.764, 0
0.0146, 1913.58, 0, -285.775, 0, -134.641, 0
0.0147, 1965.7, 0, -275.967, 0, -136.558, 0
0.0148, 2017.4, 0, -265.611, 0, -138.506, 0
0.0149, 2068.44, 0, -254.476, 0, -140.472, 0
0.015, 2118.48, 0, -242.331, 0, -142.437, 0
0.0151, 2167.14, 0, -228.96, 0, -144.377, 0
0.0152, 2213.97, 0, -214.172, 0, -146.264, 0
0.0153, 2258.45, 0, -197.81, 0, -148.068, 0
0.0154, 2300.04, 0, -179.755, 0, -149.754, 0
0.0155, 2338.14, 0, -159.942, 0, -151.288, 0
0.0156, 2372.15, 0, -138.357, 0, -152.63, 0
0.015625, 2379.95, 0, -132.691, 0, -152.932, 0
0.015725, 2407.95, 0, -108.964, 0, -153.98, 0
0.015825, 2430.42, 0, -83.6555, 0, -154.75, 0
0.015925, 2446.72, 0, -56.9552, 0, -155.202, 0
0.016025, 2456.25, 0, -29.1129, 0, -155.297, 0
0.016125, 2458.42, 0, -0.439353, 0, -154.999, 0
0.016225, 2452.68, 0, 28.6999, 0, -154.274, 0
0.016325, 2438.57, 0, 57.8907, 0, -153.089, 0
0.016425, 2415.66, 0, 86.6793, 0, -151.417, 0
0.016525, 2383.62, 0, 114.583, 0, -149.232, 0
0.016625, 2342.2, 0, 141.103, 0, -146.517, 0
0.016725, 2291.27, 0, 165.737, 0, -143.256, 0
0.016825, 2230.77, 0, 187.993, 0, -139.44, 0
0.016925, 2160.77, 0, 207.407, 0, -135.067, 0
0.017025, 2081.42, 0, 223.554, 0, -130.139, 0
0.017125, 1992.99, 0, 236.061, 0, -124.665, 0
0.017225, 1895.83, 0, 244.622, 0, -118.66, 0
0.017325, 1790.38, 0, 249.005, 0, -112.143, 0
0.017425, 1677.16, 0, 249.058, 0, -105.14, 0
0.017525, 1556.74, 0, 244.719, 0, -97.6794, 0
0.017625, 1429.74, 0, 236.011, 0, -89.7955, 0
0.017725, 1296.81, 0, 223.045, 0, -81.5245, 0
0.017825, 1158.63, 0, 206.019, 0, -72.9053, 0
0.017925, 1015.88, 0, 185.204, 0, -63.9789, 0
0.018025, 869.242, 0, 160.947, 0, -54.7869, 0
0.018125, 719.376, 0, 133.655, 0, -45.3718, 0
0.018225, 566.93, 0, 103.789, 0, -35.7757, 0
0.018325, 412.524, 0, 71.8497, 0, -26.0401, 0
0.018425, 256.746, 0, 38.3725, 0, -16.2054, 0
0.018525, 100.152, 0, 3.91294, 0, -6.31033, 0
0.018625, -56.737, 0, -30.9614, 0, 3.60794, 0
0.018725, -213.435, 0, -65.6806, 0, 13.5144, 0
0.018825, -369.49, 0, -99.6809, 0, 23.3763, 0
0.018925, -524.482, 0, -132.412, 0, 33.1632, 0
0.019025, -678.02, 0, -163.344, 0, 42.847, 0
0.019125, -829.742, 0, -191.974, 0, 52.4022, 0
0.019225, -979.313, 0, -217.829, 0, 61.8056, 0
0.019325, -1126.42, 0, -240.47, 0, 71.0366, 0
0.019425, -1270.77, 0, -259.498, 0, 80.0767, 0
0.019525, -1412.09, 0, -274.554, 0, 88.9101, 0
0.019625, -1550.13, 0, -285.318, 0, 97.5229, 0
0.019725, -1684.65, 0, -291.516, 0, 105.903, 0
0.019825, -1815.43, 0, -292.914, 0, 114.042, 0
0.019925, -1942.26, 0, -289.322, 0, 121.932, 0
0.020025, -2064.97, 0, -280.592, 0, 129.566, 0
0.020125, -2183.37, 0, -266.615, 0, 136.942, 0
0.020225, -2297.3, 0, -247.321, 0, 144.057, 0
0.020325, -2406.64, 0, -222.675, 0, 150.91, 0
0.020425, -2511.24, 0, -192.678, 0, 157.502, 0
0.020525, -2611.02, 0, -157.361, 0, 163.836, 0
0.020625, -2705.87, 0, -116.784, 0, 169.916, 0
0.020725, -2795.72, 0, -71.0333, 0, 175.746, 0
0.020825, -2880.52, 0, -20.2161, 0, 181.331, 0
0.020925, -2960.21, 0, 35.5389, 0, 186.679, 0
0.021025, -3034.77, 0, 96.0853, 0, 191.796, 0
0.021125, -3104.16, 0, 161.261, 0, 196.69, 0
0.021225, -3168.37, 0, 230.891, 0, 201.367, 0
0.021325, -3227.38, 0, 304.785, 0, 205.836, 0
0.021425, -3281.16, 0, 382.74, 0, 210.104, 0
0.021525, -3329.69, 0, 464.541, 0, 214.175, 0
0.021625, -3372.94, 0, 549.957, 0, 218.054, 0
0.021725, -3410.86, 0, 638.74, 0, 221.746, 0
0.021825, -3443.37, 0, 730.621, 0, 225.252, 0
0.021925, -3470.39, 0, 825.308, 0, 228.571, 0
0.022025, -3491.81, 0, 922.479, 0, 231.7, 0
0.022125, -3507.5, 0, 1021.78, 0, 234.635, 0
0.022225, -3517.29, 0, 1122.82, 0, 237.368, 0
0.022325, -3521.03, 0, 1225.17, 0, 239.887, 0
0.022425, -3518.51, 0, 1328.34, 0, 242.18, 0
0.022525, -3509.53, 0, 1431.8, 0, 244.23, 0
0.022625, -3493.91, 0, 1534.98, 0, 246.02, 0
0.022725, -3471.43, 0, 1637.22, 0, 247.527, 0
0.022825, -3441.93, 0, 1737.84, 0, 248.729, 0
0.022925, -3405.27, 0, 1836.12, 0, 249.603, 0
0.023025, -3361.32, 0, 1931.26, 0, 250.121, 0
0.023125, -3310.05, 0, 2022.45, 0, 250.26, 0
0.023225, -3251.46, 0, 2108.87, 0, 249.992, 0
0.023325, -3185.62, 0, 2189.65, 0, 249.294, 0
0.023425, -3112.7, 0, 2263.96, 0, 248.142, 0
0.023525, -3032.94, 0, 2330.96, 0, 246.514, 0
0.023625, -2946.66, 0, 2389.86, 0, 244.39, 0
0.023725, -2854.27, 0, 2439.91, 0, 241.756, 0
0.023825, -2756.27, 0, 2480.43, 0, 238.598, 0
0.023925, -2653.2, 0, 2510.81, 0, 234.907, 0
0.024025, -2545.69, 0, 2530.53, 0, 230.676, 0
0.024125, -2434.4, 0, 2539.17, 0, 225.906, 0
0.024225, -2320.04, 0, 2536.41, 0, 220.597, 0
0.024325, -2203.33, 0, 2522.05, 0, 214.756, 0
0.024425, -2085, 0, 2496, 0, 208.392, 0
0.024525, -1965.75, 0, 2458.26, 0, 201.518, 0
0.024625, -1846.27, 0, 2408.95, 0, 194.15, 0
0.024725, -1727.21, 0, 2348.3, 0, 186.306, 0
0.024825, -1609.16, 0, 2276.61, 0, 178.008, 0
0.024925, -1492.64, 0, 2194.27, 0, 169.277, 0
0.025025, -1378.11, 0, 2101.76, 0, 160.14, 0
0.025125, -1265.95, 0, 1999.61, 0, 150.622, 0
0.025225, -1156.47, 0, 1888.4, 0, 140.751, 0
0.025325, -1049.86, 0, 1768.76, 0, 130.554, 0
0.025425, -946.272, 0, 1641.37, 0, 120.061, 0
0.025525, -845.75, 0, 1506.91, 0, 109.301, 0
0.025625, -748.269, 0, 1366.11, 0, 98.3032, 0
0.025725, -653.73, 0, 1219.69, 0, 87.0986, 0
0.025825, -561.971, 0, 1068.39, 0, 75.717, 0
0.025925, -472.767, 0, 912.962, 0, 64.1885, 0
0.026025, -385.845, 0, 754.147, 0, 52.5434, 0
0.026125, -300.887, 0, 592.695, 0, 40.8122, 0
0.026225, -217.546, 0, 429.351, 0, 29.0252, 0
0.026325, -135.447, 0, 264.862, 0, 17.213, 0
0.026425, -54.2043, 0, 99.9699, 0, 5.4062, 0
0.026525, 26.5744, 0, -64.5821, 0, -6.36433, 0
0.026625, 107.274, 0, -228.053, 0, -18.0676, 0
0.026725, 188.262, 0, -389.704, 0, -29.6723, 0
0.026825, 269.884, 0, -548.796, 0, -41.1468, 0
0.026925, 352.448, 0, -704.592, 0, -52.4595, 0
0.027025, 436.217, 0, -856.357, 0, -63.578, 0
0.027125, 521.401, 0, -1003.36, 0, -74.4699, 0
0.027225, 608.152, 0, -1144.89, 0, -85.1027, 0
0.027325, 696.551, 0, -1280.22, 0, -95.4435, 0
0.027425, 786.607, 0, -1408.68, 0, -105.46, 0
0.027525, 878.247, 0, -1529.58, 0, -115.118, 0
0.027625, 971.321, 0, -1642.29, 0, -124.387, 0
0.027725, 1065.59, 0, -1746.21, 0, -133.233, 0
0.027825, 1160.74, 0, -1840.79, 0, -141.628, 0
0.027925, 1256.37, 0, -1925.55, 0, -149.54, 0
0.028025, 1352.01, 0, -2000.05, 0, -156.941, 0
0.028125, 1447.11, 0, -2063.95, 0, -163.806, 0
0.028225, 1541.08, 0, -2116.99, 0, -170.11, 0
0.028325, 1633.27, 0, -2159.02, 0, -175.834, 0
0.028425, 1722.99, 0, -2189.98, 0, -180.958, 0
0.028525, 1809.56, 0, -2209.92, 0, -185.468, 0
0.028625, 1892.26, 0, -2219, 0, -189.355, 0
0.028725, 1970.4, 0, -2217.49, 0, -192.613, 0
0.028825, 2043.32, 0, -2205.77, 0, -195.238, 0
0.028925, 2110.41, 0, -2184.31, 0, -197.233, 0
0.029025, 2171.08, 0, -2153.68, 0, -198.604, 0
0.029125, 2224.83, 0, -2114.51, 0, -199.361, 0
0.029225, 2271.24, 0, -2067.52, 0, -199.519, 0
0.029325, 2309.94, 0, -2013.46, 0, -199.092, 0
0.029425, 2340.66, 0, -1953.11, 0, -198.101, 0
0.029525, 2363.19, 0, -1887.3, 0, -196.568, 0
0.029625, 2377.41, 0, -1816.82, 0, -194.513, 0
0.029725, 2383.27, 0, -1742.47, 0, -191.963, 0
0.029825, 2380.76, 0, -1665.02, 0, -188.94, 0
0.029925, 2369.97, 0, -1585.23, 0, -185.47, 0
0.030025, 2351, 0, -1503.78, 0, -181.577, 0
0.030125, 2324.02, 0, -1421.33, 0, -177.285, 0
0.030225, 2289.23, 0, -1338.48, 0, -172.616, 0
0.030325, 2246.87, 0, -1255.78, 0, -167.593, 0
0.030425, 2197.2, 0, -1173.7, 0, -162.238, 0
0.030525, 2140.49, 0, -1092.68, 0, -156.57, 0
0.030625, 2077.04, 0, -1013.09, 0, -150.61, 0
0.030725, 2007.18, 0, -935.249, 0, -144.376, 0
0.030825, 1931.22, 0, -859.412, 0, -137.886, 0
0.030925, 1849.49, 0, -785.788, 0, -131.156, 0
0.031025, 1762.33, 0, -714.536, 0, -124.204, 0
0.031125, 1670.1, 0, -645.764, 0, -117.046, 0
0.031225, 1573.12, 0, -579.537, 0, -109.696, 0
0.03125, 1548.19, 0, -563.386, 0, -107.832, 0
0.03135, 1445.78, 0, -500.366, 0, -100.265, 0
0.03145, 1339.43, 0, -439.885, 0, -92.5421, 0
0.03155, 1229.48, 0, -381.881, 0, -84.6772, 0
0.03165, 1116.29, 0, -326.259, 0, -76.6858, 0
0.03175, 1000.22, 0, -272.896, 0, -68.5829, 0
0.03185, 881.635, 0, -221.643, 0, -60.384, 0
0.03195, 760.896, 0, -172.327, 0, -52.1049, 0
0.03205, 638.375, 0, -124.759, 0, -43.7617, 0
0.03215, 514.449, 0, -78.7332, 0, -35.3712, 0
0.03225, 389.5, 0, -34.0338, 0, -26.9506, 0
0.03235, 263.922, 0, 9.56264, 0, -18.5179, 0
0.03245, 138.115, 0, 52.2822, 0, -10.0917, 0
0.03255, 12.4897, 0, 94.3495, 0, -1.69142, 0
0.03265, -112.53, 0, 135.983, 0, 6.66253, 0
0.03275, -236.511, 0, 177.392, 0, 14.949, 0
0.03285, -359.005, 0, 218.768, 0, 23.1458, 0
0.03295, -479.555, 0, 260.284, 0, 31.2299, 0
0.03305, -597.691, 0, 302.09, 0, 39.1773, 0
0.03315, -712.933, 0, 344.305, 0, 46.9631, 0
0.03325, -824.794, 0, 387.014, 0, 54.5616, 0
0.03335, -932.781, 0, 430.265, 0, 61.9464, 0
0.03345, -1036.4, 0, 474.066, 0, 69.0905, 0
0.03355, -1135.16, 0, 518.38, 0, 75.9664, 0
0.03365, -1228.58, 0, 563.123, 0, 82.5465, 0
0.03375, -1316.18, 0, 608.164, 0, 88.8033, 0
0.03385, -1397.53, 0, 653.323, 0, 94.7096, 0
0.03395, -1472.2, 0, 698.373, 0, 100.239, 0
0.03405, -1539.8, 0, 743.043, 0, 105.366, 0
0.03415, -1600, 0, 787.019, 0, 110.066, 0
0.03425, -1652.5, 0, 829.952, 0, 114.318, 0
0.03435, -1697.06, 0, 871.461, 0, 118.101, 0
0.03445, -1733.53, 0, 911.142, 0, 121.398, 0
0.03455, -1761.79, 0, 948.576, 0, 124.194, 0
0.03465, -1781.82, 0, 983.34, 0, 126.479, 0
0.03475, -1793.65, 0, 1015.01, 0, 128.243, 0
0.03485, -1797.4, 0, 1043.18, 0, 129.483, 0
0.03495, -1793.26, 0, 1067.47, 0, 130.199, 0
0.03505, -1781.47, 0, 1087.52, 0, 130.394, 0
0.03515, -1762.36, 0, 1103.02, 0, 130.074, 0
0.03525, -1736.29, 0, 1113.69, 0, 129.249, 0
0.03535, -1703.69, 0, 1119.32, 0, 127.935, 0
0.03545, -1665, 0, 1119.75, 0, 126.147, 0
0.03555, -1620.71, 0, 1114.88, 0, 123.904, 0
0.03565, -1571.34, 0, 1104.65, 0, 121.23, 0
0.03575, -1517.38, 0, 1089.07, 0, 118.148, 0
0.03585, -1459.38, 0, 1068.22, 0, 114.683, 0
0.03595, -1397.82, 0, 1042.22, 0, 110.863, 0
0.03605, -1333.22, 0, 1011.23, 0, 106.715, 0
0.03615, -1266.04, 0, 975.458, 0, 102.268, 0
0.03625, -1196.75, 0, 935.166, 0, 97.5503, 0
0.03635, -1125.77, 0, 890.638, 0, 92.5903, 0
0.03645, -1053.49, 0, 842.186, 0, 87.4165, 0
0.03655, -980.277, 0, 790.149, 0, 82.0568, 0
0.03665, -906.456, 0, 734.882, 0, 76.5385, 0
0.03675, -832.325, 0, 676.753, 0, 70.888, 0
0.03685, -758.148, 0, 616.142, 0, 65.1312, 0
0.03695, -684.159, 0, 553.429, 0, 59.2926, 0
0.03705, -610.566, 0, 489.001, 0, 53.3962, 0
0.03715, -537.549, 0, 423.238, 0, 47.4648, 0
0.03725, -465.267, 0, 356.52, 0, 41.5204, 0
0.03735, -393.859, 0, 289.22, 0, 35.5841, 0
0.03745, -323.449, 0, 221.699, 0, 29.676, 0
0.03755, -254.146, 0, 154.314, 0, 23.8154, 0
0.03765, -186.049, 0, 87.4068, 0, 18.021, 0
0.03775, -119.252, 0, 21.309, 0, 12.3107, 0
0.03785, -53.8412, 0, -43.6606, 0, 6.70178, 0
0.03795, 10.0952, 0, -107.196, 0, 1.21088, 0
0.03805, 72.4702, 0, -169.006, 0, -4.14578, 0
0.03815, 133.193, 0, -228.813, 0, -9.35248, 0
0.03825, 192.169, 0, -286.354, 0, -14.3939, 0
0.03835, 249.296, 0, -341.382, 0, -19.2551, 0
0.03845, 304.465, 0, -393.665, 0, -23.9216, 0
0.03855, 357.557, 0, -442.987, 0, -28.3792, 0
0.03865, 408.446, 0, -489.151, 0, -32.614, 0
0.03875, 456.995, 0, -531.975, 0, -36.6126, 0
0.03885, 503.061, 0, -571.299, 0, -40.362, 0
0.03895, 546.489, 0, -606.98, 0, -43.8496, 0
0.03905, 587.121, 0, -638.896, 0, -47.0636, 0
0.03915, 624.792, 0, -666.946, 0, -49.9927, 0
0.03925, 659.334, 0, -691.053, 0, -52.6262, 0
0.03935, 690.578, 0, -711.159, 0, -54.9545, 0
0.03945, 718.356, 0, -727.233, 0, -56.9688, 0
0.03955, 742.504, 0, -739.265, 0, -58.6616, 0
0.03965, 762.867, 0, -747.27, 0, -60.0263, 0
0.03975, 779.299, 0, -751.285, 0, -61.0577, 0
0.03985, 791.665, 0, -751.372, 0, -61.7522, 0
0.03995, 799.851, 0, -747.613, 0, -62.1074, 0
0.04005, 803.758, 0, -740.111, 0, -62.1227, 0
0.04015, 803.31, 0, -728.988, 0, -61.799, 0
0.04025, 798.455, 0, -714.384, 0, -61.1389, 0
0.04035, 789.166, 0, -696.453, 0, -60.1467, 0
0.04045, 775.443, 0, -675.364, 0, -58.8281, 0
0.04055, 757.315, 0, -651.293, 0, -57.1909, 0
0.04065, 734.841, 0, -624.426, 0, -55.2442, 0
0.04075, 708.107, 0, -594.955, 0, -52.9986, 0
0.04085, 677.23, 0, -563.074, 0, -50.4662, 0
0.04095, 642.354, 0, -528.976, 0, -47.6607, 0
0.04105, 603.653, 0, -492.856, 0, -44.5967, 0
0.04115, 561.324, 0, -454.903, 0, -41.2903, 0
0.04125, 515.593, 0, -415.302, 0, -37.7585, 0
0.04135, 466.705, 0, -374.234, 0, -34.0193, 0
0.04145, 414.931, 0, -331.872, 0, -30.0917, 0
0.04155, 360.559, 0, -288.381, 0, -25.9952, 0
0.04165, 303.895, 0, -243.921, 0, -21.7503, 0
0.04175, 245.259, 0, -198.642, 0, -17.3778, 0
0.04185, 184.987, 0, -152.693, 0, -12.8992, 0
0.04195, 123.423, 0, -106.211, 0, -8.33628, 0
0.04205, 60.9214, 0, -59.3346, 0, -3.71119, 0
0.04215, -2.15746, 0, -12.195, 0, 0.95367, 0
0.04225, -65.4493, 0, 35.0765, 0, 5.63571, 0
0.04235, -128.588, 0, 82.3493, 0, 10.3123, 0
0.04245, -191.208, 0, 129.491, 0, 14.9606, 0
0.04255, -252.947, 0, 176.368, 0, 19.5582, 0
0.04265, -313.448, 0, 222.841, 0, 24.0824, 0
0.04275, -372.36, 0, 268.766, 0, 28.511, 0
0.04285, -429.344, 0, 313.993, 0, 32.822, 0
0.04295, -484.072, 0, 358.363, 0, 36.9938, 0
0.04305, -536.232, 0, 401.71, 0, 41.0053, 0
0.04315, -585.529, 0, 443.862, 0, 44.836, 0
0.04325, -631.685, 0, 484.634, 0, 48.466, 0
0.04335, -674.446, 0, 523.838, 0, 51.8763, 0
0.04345, -713.581, 0, 561.276, 0, 55.0488, 0
0.04355, -748.885, 0, 596.746, 0, 57.9664, 0
0.04365, -780.179, 0, 630.042, 0, 60.6132, 0
0.04375, -807.315, 0, 660.954, 0, 62.9747, 0
0.04385, -830.174, 0, 689.276, 0, 65.0376, 0
0.04395, -848.667, 0, 714.802, 0, 66.7901, 0
0.04405, -862.738, 0, 737.334, 0, 68.2224, 0
0.04415, -872.364, 0, 756.681, 0, 69.3261, 0
0.04425, -877.552, 0, 772.665, 0, 70.0947, 0
0.04435, -878.341, 0, 785.125, 0, 70.5238, 0
0.04445, -874.798, 0, 793.916, 0, 70.6107, 0
0.04455, -867.02, 0, 798.916, 0, 70.3548, 0
0.04465, -855.129, 0, 800.025, 0, 69.7576, 0
0.04475, -839.272, 0, 797.171, 0, 68.8226, 0
0.04485, -819.615, 0, 790.307, 0, 67.5551, 0
0.04495, -796.344, 0, 779.419, 0, 65.9624, 0
0.04505, -769.657, 0, 764.519, 0, 64.0535, 0
0.04515, -739.765, 0, 745.652, 0, 61.8393, 0
0.04525, -706.888, 0, 722.89, 0, 59.3319, 0
0.04535, -671.248, 0, 696.337, 0, 56.5452, 0
0.04545, -633.071, 0, 666.121, 0, 53.4939, 0
0.04555, -592.579, 0, 632.398, 0, 50.1942, 0
0.04565, -549.992, 0, 595.348, 0, 46.6628, 0
0.04575, -505.522, 0, 555.172, 0, 42.9173, 0
0.04585, -459.374, 0, 512.09, 0, 38.9758, 0
